index,image_id,label
859,test-cmd-339.jpg,3
860,test-cgm-222.jpg,2
861,test-cbsd-74.jpg,1
862,test-cbsd-472.jpg,1
863,test-cgm-118.jpg,2
864,test-cmd-728.jpg,3
865,test-cgm-57.jpg,2
866,test-cgm-241.jpg,2
867,test-cmd-586.jpg,3
868,test-healthy-69.jpg,4
869,test-cgm-159.jpg,2
870,test-healthy-36.jpg,4
871,test-cmd-119.jpg,3
872,test-cmd-524.jpg,3
873,test-cmd-578.jpg,3
874,test-cbsd-218.jpg,1
875,test-cmd-295.jpg,3
876,test-cgm-163.jpg,2
877,test-cmd-368.jpg,3
878,test-cmd-880.jpg,3
879,test-cbsd-271.jpg,1
880,test-cbb-4.jpg,0
881,test-cgm-246.jpg,2
882,test-cmd-522.jpg,3
883,test-cmd-247.jpg,3
884,test-cmd-149.jpg,3
885,test-cbb-45.jpg,0
886,test-cbsd-94.jpg,1
887,test-cmd-775.jpg,3
888,test-cbsd-142.jpg,1
889,test-cgm-198.jpg,2
890,test-cbb-134.jpg,0
891,test-cmd-857.jpg,3
892,test-healthy-87.jpg,4
893,test-cmd-164.jpg,3
894,test-cmd-664.jpg,3
895,test-cmd-94.jpg,3
896,test-cgm-244.jpg,2
897,test-cbb-119.jpg,0
898,test-cmd-803.jpg,3
899,test-cmd-463.jpg,3
900,test-cmd-257.jpg,3
901,test-cgm-17.jpg,2
902,test-cmd-106.jpg,3
903,test-cmd-176.jpg,3
904,test-cbsd-443.jpg,1
905,test-cmd-12.jpg,3
906,test-cbsd-82.jpg,1
907,test-cmd-104.jpg,3
908,test-cmd-73.jpg,3
909,test-cbsd-455.jpg,1
910,test-cbsd-362.jpg,1
911,test-cmd-334.jpg,3
912,test-cbsd-64.jpg,1
913,test-cmd-71.jpg,3
914,test-cmd-575.jpg,3
915,test-cmd-284.jpg,3
916,test-healthy-23.jpg,4
917,test-cbb-58.jpg,0
918,test-cmd-116.jpg,3
919,test-cgm-186.jpg,2
920,test-cmd-675.jpg,3
921,test-cmd-363.jpg,3
922,test-cmd-497.jpg,3
923,test-cmd-465.jpg,3
924,test-cmd-400.jpg,3
925,test-cgm-254.jpg,2
926,test-cmd-121.jpg,3
927,test-cmd-884.jpg,3
928,test-cmd-859.jpg,3
929,test-cbsd-70.jpg,1
930,test-cmd-51.jpg,3
931,test-cgm-123.jpg,2
932,test-cbsd-350.jpg,1
933,test-healthy-77.jpg,4
934,test-cgm-71.jpg,2
935,test-cmd-685.jpg,3
936,test-cmd-22.jpg,3
937,test-cbsd-152.jpg,1
938,test-cmd-521.jpg,3
939,test-cmd-500.jpg,3
940,test-cmd-430.jpg,3
941,test-cmd-866.jpg,3
942,test-cmd-286.jpg,3
943,test-cbb-50.jpg,0
944,test-cmd-133.jpg,3
945,test-cmd-435.jpg,3
946,test-cmd-20.jpg,3
947,test-cgm-197.jpg,2
948,test-cbb-48.jpg,0
949,test-cmd-236.jpg,3
950,test-cmd-520.jpg,3
951,test-cmd-691.jpg,3
952,test-cmd-470.jpg,3
953,test-cmd-241.jpg,3
954,test-cbsd-420.jpg,1
955,test-cmd-118.jpg,3
956,test-cbsd-388.jpg,1
957,test-cbsd-328.jpg,1
958,test-cbsd-387.jpg,1
959,test-cgm-237.jpg,2
960,test-cgm-132.jpg,2
961,test-cmd-519.jpg,3
962,test-cmd-69.jpg,3
963,test-cmd-153.jpg,3
964,test-cmd-29.jpg,3
965,test-healthy-58.jpg,4
966,test-cmd-530.jpg,3
967,test-cmd-799.jpg,3
968,test-cbb-23.jpg,0
969,test-cgm-67.jpg,2
970,test-cmd-752.jpg,3
971,test-cbb-13.jpg,0
972,test-cbsd-454.jpg,1
973,test-cmd-126.jpg,3
974,test-cbsd-459.jpg,1
975,test-healthy-41.jpg,4
976,test-cbsd-180.jpg,1
977,test-cgm-180.jpg,2
978,test-cgm-73.jpg,2
979,test-cmd-761.jpg,3
980,test-cmd-364.jpg,3
981,test-cmd-574.jpg,3
982,test-cbsd-137.jpg,1
983,test-cmd-305.jpg,3
984,test-cbb-33.jpg,0
985,test-cmd-19.jpg,3
986,test-cmd-48.jpg,3
987,test-cbsd-124.jpg,1
988,test-cmd-523.jpg,3
989,test-cmd-513.jpg,3
990,test-cmd-555.jpg,3
991,test-cbsd-300.jpg,1
992,test-cbsd-357.jpg,1
993,test-cbsd-191.jpg,1
994,test-cbb-94.jpg,0
995,test-cbsd-135.jpg,1
996,test-cmd-35.jpg,3
997,test-cmd-824.jpg,3
998,test-cmd-34.jpg,3
999,test-cbsd-288.jpg,1
1000,test-cmd-863.jpg,3
1001,test-cbsd-193.jpg,1
1002,test-cbsd-257.jpg,1
1003,test-cgm-68.jpg,2
1004,test-cbsd-55.jpg,1
1005,test-cbb-30.jpg,0
1006,test-cgm-52.jpg,2
1007,test-cgm-137.jpg,2
1008,test-cmd-173.jpg,3
1009,test-cgm-183.jpg,2
1010,test-cbb-1.jpg,0
1011,test-healthy-14.jpg,4
1012,test-cmd-668.jpg,3
1013,test-cmd-627.jpg,3
1014,test-cbsd-65.jpg,1
1015,test-cmd-244.jpg,3
1016,test-cmd-549.jpg,3
1017,test-cbsd-477.jpg,1
1018,test-cmd-179.jpg,3
1019,test-cmd-788.jpg,3
1020,test-cmd-781.jpg,3
1021,test-cmd-770.jpg,3
1022,test-cmd-186.jpg,3
1023,test-cbsd-386.jpg,1
1024,test-cbsd-100.jpg,1
1025,test-cbsd-287.jpg,1
1026,test-cmd-168.jpg,3
1027,test-cmd-274.jpg,3
1028,test-cmd-560.jpg,3
1029,test-cbsd-192.jpg,1
1030,test-cbsd-381.jpg,1
1031,test-cmd-847.jpg,3
1032,test-cmd-815.jpg,3
1033,test-cbsd-234.jpg,1
1034,test-cbb-65.jpg,0
1035,test-cmd-882.jpg,3
1036,test-cgm-234.jpg,2
1037,test-cmd-827.jpg,3
1038,test-cmd-851.jpg,3
1039,test-cbsd-480.jpg,1
1040,test-cgm-127.jpg,2
1041,test-cbsd-112.jpg,1
1042,test-cmd-152.jpg,3
1043,test-cbsd-238.jpg,1
1044,test-cbsd-289.jpg,1
1045,test-cbsd-399.jpg,1
1046,test-cmd-418.jpg,3
1047,test-cmd-722.jpg,3
1048,test-cbsd-168.jpg,1
1049,test-cmd-822.jpg,3
1050,test-cbb-84.jpg,0
1051,test-cmd-544.jpg,3
1052,test-cmd-302.jpg,3
1053,test-cbsd-146.jpg,1
1054,test-cbsd-163.jpg,1
1055,test-cmd-589.jpg,3
1056,test-cmd-860.jpg,3
1057,test-cgm-16.jpg,2
1058,test-cbsd-171.jpg,1
1059,test-cmd-791.jpg,3
1060,test-cbsd-437.jpg,1
1061,test-cbsd-207.jpg,1
1062,test-cmd-57.jpg,3
1063,test-cbsd-176.jpg,1
1064,test-cmd-871.jpg,3
1065,test-cmd-505.jpg,3
1066,test-cmd-414.jpg,3
1067,test-healthy-30.jpg,4
1068,test-healthy-31.jpg,4
1069,test-cbsd-284.jpg,1
1070,test-cgm-69.jpg,2
1071,test-cgm-255.jpg,2
1072,test-cmd-454.jpg,3
1073,test-cbb-108.jpg,0
1074,test-cbsd-348.jpg,1
1075,test-cbsd-242.jpg,1
1076,test-cmd-420.jpg,3
1077,test-healthy-82.jpg,4
1078,test-cmd-91.jpg,3
1079,test-cmd-472.jpg,3
1080,test-cmd-540.jpg,3
1081,test-cmd-601.jpg,3
1082,test-cmd-526.jpg,3
1083,test-cgm-51.jpg,2
1084,test-cmd-774.jpg,3
1085,test-cmd-807.jpg,3
1086,test-cmd-258.jpg,3
1087,test-cgm-12.jpg,2
1088,test-cbsd-261.jpg,1
1089,test-cmd-377.jpg,3
1090,test-cbsd-448.jpg,1
1091,test-cmd-260.jpg,3
1092,test-cmd-481.jpg,3
1093,test-cbsd-88.jpg,1
1094,test-cmd-678.jpg,3
1095,test-cgm-147.jpg,2
1096,test-cgm-91.jpg,2
1097,test-cmd-881.jpg,3
1098,test-cbsd-145.jpg,1
1099,test-cbsd-208.jpg,1
1100,test-healthy-86.jpg,4
1101,test-cmd-483.jpg,3
1102,test-cbsd-374.jpg,1
1103,test-cmd-82.jpg,3
1104,test-cmd-37.jpg,3
1105,test-healthy-8.jpg,4
1106,test-cmd-812.jpg,3
1107,test-cbb-79.jpg,0
1108,test-cmd-17.jpg,3
1109,test-cmd-30.jpg,3
1110,test-cbsd-476.jpg,1
1111,test-healthy-42.jpg,4
1112,test-cbsd-162.jpg,1
1113,test-cmd-821.jpg,3
1114,test-cmd-690.jpg,3
1115,test-cmd-429.jpg,3
1116,test-cmd-595.jpg,3
1117,test-cgm-212.jpg,2
1118,test-cbsd-377.jpg,1
1119,test-cbb-16.jpg,0
1120,test-cmd-740.jpg,3
1121,test-cmd-865.jpg,3
1122,test-cbsd-351.jpg,1
1123,test-cmd-293.jpg,3
1124,test-cmd-268.jpg,3
1125,test-cgm-224.jpg,2
1126,test-cgm-120.jpg,2
1127,test-cmd-533.jpg,3
1128,test-healthy-96.jpg,4
1129,test-cbb-75.jpg,0
1130,test-cmd-120.jpg,3
1131,test-cmd-784.jpg,3
1132,test-cbsd-372.jpg,1
1133,test-cbsd-84.jpg,1
1134,test-cbsd-324.jpg,1
1135,test-cmd-488.jpg,3
1136,test-cmd-172.jpg,3
1137,test-cbsd-195.jpg,1
1138,test-cgm-6.jpg,2
1139,test-cbsd-385.jpg,1
1140,test-cgm-105.jpg,2
1141,test-cbsd-227.jpg,1
1142,test-cmd-476.jpg,3
1143,test-cmd-25.jpg,3
1144,test-cmd-199.jpg,3
1145,test-cbsd-467.jpg,1
1146,test-cmd-124.jpg,3
1147,test-cmd-365.jpg,3
1148,test-cbb-111.jpg,0
1149,test-cbsd-266.jpg,1
1150,test-cgm-173.jpg,2
1151,test-cbb-37.jpg,0
1152,test-cgm-34.jpg,2
1153,test-cmd-110.jpg,3
1154,test-healthy-12.jpg,4
1155,test-cbsd-330.jpg,1
1156,test-cmd-245.jpg,3
1157,test-cmd-204.jpg,3
1158,test-cmd-814.jpg,3
1159,test-cmd-620.jpg,3
1160,test-cgm-3.jpg,2
1161,test-cbb-57.jpg,0
1162,test-healthy-3.jpg,4
1163,test-cbb-107.jpg,0
1164,test-cmd-747.jpg,3
1165,test-cbsd-447.jpg,1
1166,test-cbb-36.jpg,0
1167,test-cgm-75.jpg,2
1168,test-cmd-663.jpg,3
1169,test-cmd-208.jpg,3
1170,test-cbsd-1.jpg,1
1171,test-cbsd-222.jpg,1
1172,test-healthy-40.jpg,4
1173,test-cmd-836.jpg,3
1174,test-cbsd-246.jpg,1
1175,test-cmd-490.jpg,3
1176,test-cmd-39.jpg,3
1177,test-cbb-59.jpg,0
1178,test-cmd-704.jpg,3
1179,test-cmd-639.jpg,3
1180,test-cbsd-296.jpg,1
1181,test-cbsd-111.jpg,1
1182,test-cbsd-286.jpg,1
1183,test-cbsd-446.jpg,1
1184,test-cbb-138.jpg,0
1185,test-cmd-444.jpg,3
1186,test-cmd-776.jpg,3
1187,test-cmd-231.jpg,3
1188,test-cbsd-123.jpg,1
1189,test-cmd-392.jpg,3
1190,test-cbsd-161.jpg,1
1191,test-cgm-161.jpg,2
1192,test-healthy-22.jpg,4
1193,test-cmd-566.jpg,3
1194,test-cbsd-363.jpg,1
1195,test-cmd-323.jpg,3
1196,test-cmd-800.jpg,3
1197,test-healthy-89.jpg,4
1198,test-cmd-790.jpg,3
1199,test-cmd-689.jpg,3
1200,test-cmd-662.jpg,3
1201,test-cmd-852.jpg,3
1202,test-cbsd-255.jpg,1
1203,test-cbsd-154.jpg,1
1204,test-cmd-482.jpg,3
1205,test-cbb-89.jpg,0
1206,test-cmd-801.jpg,3
1207,test-cmd-531.jpg,3
1208,test-cgm-13.jpg,2
1209,test-cmd-796.jpg,3
1210,test-cgm-50.jpg,2
1211,test-cgm-56.jpg,2
1212,test-cmd-122.jpg,3
1213,test-cbsd-358.jpg,1
1214,test-cmd-90.jpg,3
1215,test-cmd-634.jpg,3
1216,test-healthy-94.jpg,4
1217,test-healthy-98.jpg,4
1218,test-cbsd-309.jpg,1
1219,test-cmd-276.jpg,3
1220,test-cbsd-371.jpg,1
1221,test-cmd-360.jpg,3
1222,test-cmd-396.jpg,3
1223,test-cgm-83.jpg,2
1224,test-cbsd-45.jpg,1
1225,test-cbsd-470.jpg,1
1226,test-cmd-356.jpg,3
1227,test-cmd-254.jpg,3
1228,test-cbb-6.jpg,0
1229,test-cmd-327.jpg,3
1230,test-cbb-144.jpg,0
1231,test-cmd-157.jpg,3
1232,test-cmd-782.jpg,3
1233,test-cgm-231.jpg,2
1234,test-cmd-328.jpg,3
1235,test-cbsd-205.jpg,1
1236,test-cmd-341.jpg,3
1237,test-cgm-102.jpg,2
1238,test-cbb-54.jpg,0
1239,test-cmd-443.jpg,3
1240,test-healthy-28.jpg,4
1241,test-cmd-643.jpg,3
1242,test-cmd-485.jpg,3
1243,test-cbsd-96.jpg,1
1244,test-cmd-659.jpg,3
1245,test-cmd-622.jpg,3
1246,test-cbb-100.jpg,0
1247,test-cmd-55.jpg,3
1248,test-cmd-612.jpg,3
1249,test-cmd-507.jpg,3
1250,test-cbb-9.jpg,0
1251,test-cgm-76.jpg,2
1252,test-cmd-299.jpg,3
1253,test-cbsd-419.jpg,1
1254,test-cbb-86.jpg,0
1255,test-cmd-86.jpg,3
1256,test-cbsd-39.jpg,1
1257,test-cbsd-400.jpg,1
1258,test-cmd-408.jpg,3
1259,test-cmd-50.jpg,3
1260,test-cbb-137.jpg,0
1261,test-cgm-100.jpg,2
1262,test-cbsd-14.jpg,1
1263,test-cmd-654.jpg,3
1264,test-cgm-38.jpg,2
1265,test-cmd-656.jpg,3
1266,test-cgm-221.jpg,2
1267,test-cmd-218.jpg,3
1268,test-cgm-43.jpg,2
1269,test-cmd-217.jpg,3
1270,test-cmd-780.jpg,3
1271,test-healthy-9.jpg,4
1272,test-cgm-49.jpg,2
1273,test-cmd-853.jpg,3
1274,test-cmd-9.jpg,3
1275,test-cbsd-430.jpg,1
1276,test-cgm-65.jpg,2
1277,test-cmd-88.jpg,3
1278,test-cmd-550.jpg,3
1279,test-cbsd-409.jpg,1
1280,test-cgm-143.jpg,2
1281,test-healthy-59.jpg,4
1282,test-healthy-101.jpg,4
1283,test-cmd-243.jpg,3
1284,test-cbsd-346.jpg,1
1285,test-cbsd-2.jpg,1
1286,test-cmd-819.jpg,3
1287,test-cmd-746.jpg,3
1288,test-cbb-98.jpg,0
1289,test-cbb-7.jpg,0
1290,test-cmd-379.jpg,3
1291,test-cmd-385.jpg,3
1292,test-cmd-604.jpg,3
1293,test-cgm-20.jpg,2
1294,test-cmd-291.jpg,3
1295,test-cmd-33.jpg,3
1296,test-healthy-68.jpg,4
1297,test-cbsd-61.jpg,1
1298,test-cbsd-354.jpg,1
1299,test-cbsd-291.jpg,1
1300,test-cbsd-427.jpg,1
1301,test-cbsd-407.jpg,1
1302,test-cbsd-418.jpg,1
1303,test-cmd-498.jpg,3
1304,test-cmd-760.jpg,3
1305,test-cbsd-155.jpg,1
1306,test-cgm-89.jpg,2
1307,test-cmd-696.jpg,3
1308,test-cgm-10.jpg,2
1309,test-cmd-416.jpg,3
1310,test-cgm-201.jpg,2
1311,test-cbb-25.jpg,0
1312,test-cmd-864.jpg,3
1313,test-cbsd-175.jpg,1
1314,test-cmd-23.jpg,3
1315,test-cbb-12.jpg,0
1316,test-cgm-192.jpg,2
1317,test-cmd-713.jpg,3
1318,test-cmd-267.jpg,3
1319,test-cgm-88.jpg,2
1320,test-cmd-588.jpg,3
1321,test-cgm-162.jpg,2
1322,test-cmd-840.jpg,3
1323,test-cbb-116.jpg,0
1324,test-cbsd-413.jpg,1
1325,test-cbb-124.jpg,0
1326,test-cbsd-221.jpg,1
1327,test-cmd-266.jpg,3
1328,test-cmd-590.jpg,3
1329,test-cmd-764.jpg,3
1330,test-cbsd-188.jpg,1
1331,test-cbsd-373.jpg,1
1332,test-cmd-614.jpg,3
1333,test-cmd-425.jpg,3
1334,test-cgm-176.jpg,2
1335,test-cmd-66.jpg,3
1336,test-cmd-154.jpg,3
1337,test-cbsd-153.jpg,1
1338,test-cmd-868.jpg,3
1339,test-cmd-411.jpg,3
1340,test-cmd-375.jpg,3
1341,test-cmd-569.jpg,3
1342,test-cgm-195.jpg,2
1343,test-cmd-87.jpg,3
1344,test-cbb-5.jpg,0
1345,test-cbb-154.jpg,0
1346,test-cmd-67.jpg,3
1347,test-healthy-45.jpg,4
1348,test-cmd-757.jpg,3
1349,test-cmd-13.jpg,3
1350,test-cgm-187.jpg,2
1351,test-cbsd-462.jpg,1
1352,test-cmd-715.jpg,3
1353,test-cbsd-243.jpg,1
1354,test-cmd-625.jpg,3
1355,test-cmd-132.jpg,3
1356,test-cmd-528.jpg,3
1357,test-cmd-474.jpg,3
1358,test-cbsd-332.jpg,1
1359,test-cgm-151.jpg,2
1360,test-cmd-541.jpg,3
1361,test-cgm-149.jpg,2
1362,test-cgm-80.jpg,2
1363,test-cmd-31.jpg,3
1364,test-cbsd-101.jpg,1
1365,test-cbb-85.jpg,0
1366,test-cgm-98.jpg,2
1367,test-cbsd-365.jpg,1
1368,test-cbsd-139.jpg,1
1369,test-cmd-148.jpg,3
1370,test-cmd-391.jpg,3
1371,test-cmd-510.jpg,3
1372,test-cbsd-276.jpg,1
1373,test-cgm-226.jpg,2
1374,test-cgm-166.jpg,2
1375,test-cmd-552.jpg,3
1376,test-cbb-60.jpg,0
1377,test-cmd-458.jpg,3
1378,test-cgm-93.jpg,2
1379,test-cmd-464.jpg,3
1380,test-cmd-198.jpg,3
1381,test-cmd-308.jpg,3
1382,test-cmd-316.jpg,3
1383,test-cmd-778.jpg,3
1384,test-cbsd-411.jpg,1
1385,test-cmd-347.jpg,3
1386,test-cgm-223.jpg,2
1387,test-healthy-34.jpg,4
1388,test-cbsd-27.jpg,1
1389,test-cbsd-436.jpg,1
1390,test-cmd-167.jpg,3
1391,test-cgm-213.jpg,2
1392,test-cmd-15.jpg,3
1393,test-cmd-518.jpg,3
1394,test-cmd-705.jpg,3
1395,test-cmd-797.jpg,3
1396,test-cmd-597.jpg,3
1397,test-cbsd-170.jpg,1
1398,test-healthy-2.jpg,4
1399,test-cbsd-80.jpg,1
1400,test-cgm-253.jpg,2
1401,test-cgm-229.jpg,2
1402,test-cmd-270.jpg,3
1403,test-cmd-399.jpg,3
1404,test-cbb-101.jpg,0
1405,test-cgm-215.jpg,2
1406,test-cmd-854.jpg,3
1407,test-cbsd-189.jpg,1
1408,test-cgm-199.jpg,2
1409,test-cmd-867.jpg,3
1410,test-cmd-78.jpg,3
1411,test-cmd-452.jpg,3
1412,test-cbsd-347.jpg,1
1413,test-cmd-235.jpg,3
1414,test-cgm-87.jpg,2
1415,test-cbsd-235.jpg,1
1416,test-cmd-155.jpg,3
1417,test-cmd-253.jpg,3
1418,test-cbsd-349.jpg,1
1419,test-cbsd-143.jpg,1
1420,test-cmd-766.jpg,3
1421,test-cgm-154.jpg,2
1422,test-cmd-670.jpg,3
1423,test-cmd-735.jpg,3
1424,test-cbsd-34.jpg,1
1425,test-healthy-13.jpg,4
1426,test-cbsd-433.jpg,1
1427,test-cgm-8.jpg,2
1428,test-cmd-115.jpg,3
1429,test-cbsd-321.jpg,1
1430,test-cmd-207.jpg,3
1431,test-healthy-81.jpg,4
1432,test-cbb-8.jpg,0
1433,test-healthy-18.jpg,4
1434,test-cgm-220.jpg,2
1435,test-cmd-372.jpg,3
1436,test-cmd-162.jpg,3
1437,test-cmd-102.jpg,3
1438,test-cgm-202.jpg,2
1439,test-cgm-1.jpg,2
1440,test-cbb-76.jpg,0
1441,test-cbsd-334.jpg,1
1442,test-cgm-129.jpg,2
1443,test-healthy-20.jpg,4
1444,test-cmd-736.jpg,3
1445,test-cmd-135.jpg,3
1446,test-cmd-742.jpg,3
1447,test-healthy-51.jpg,4
1448,test-cmd-129.jpg,3
1449,test-healthy-64.jpg,4
1450,test-cbsd-295.jpg,1
1451,test-cbsd-478.jpg,1
1452,test-cmd-320.jpg,3
1453,test-cbsd-272.jpg,1
1454,test-cmd-700.jpg,3
1455,test-cbsd-473.jpg,1
1456,test-cbsd-71.jpg,1
1457,test-cmd-433.jpg,3
1458,test-cmd-676.jpg,3
1459,test-cbsd-416.jpg,1
1460,test-cmd-692.jpg,3
1461,test-cmd-591.jpg,3
1462,test-cgm-233.jpg,2
1463,test-cbsd-103.jpg,1
1464,test-cgm-15.jpg,2
1465,test-cbsd-91.jpg,1
1466,test-cmd-255.jpg,3
1467,test-cgm-250.jpg,2
1468,test-cmd-783.jpg,3
1469,test-cmd-428.jpg,3
1470,test-cbsd-352.jpg,1
1471,test-cgm-0.jpg,2
1472,test-cmd-502.jpg,3
1473,test-cgm-247.jpg,2
1474,test-cmd-725.jpg,3
1475,test-cbsd-11.jpg,1
1476,test-cbsd-360.jpg,1
1477,test-cgm-125.jpg,2
1478,test-cgm-82.jpg,2
1479,test-cmd-40.jpg,3
1480,test-cgm-238.jpg,2
1481,test-cgm-248.jpg,2
1482,test-cmd-677.jpg,3
1483,test-cmd-53.jpg,3
1484,test-cmd-77.jpg,3
1485,test-cmd-479.jpg,3
1486,test-cbsd-18.jpg,1
1487,test-cbsd-118.jpg,1
1488,test-cbsd-60.jpg,1
1489,test-cbb-14.jpg,0
1490,test-cgm-39.jpg,2
1491,test-cbb-43.jpg,0
1492,test-cmd-412.jpg,3
1493,test-cmd-337.jpg,3
1494,test-cbb-80.jpg,0
1495,test-cbsd-183.jpg,1
1496,test-cmd-146.jpg,3
1497,test-cmd-136.jpg,3
1498,test-cgm-109.jpg,2
1499,test-cmd-674.jpg,3
1500,test-cmd-701.jpg,3
1501,test-cmd-539.jpg,3
1502,test-cbb-19.jpg,0
1503,test-cmd-554.jpg,3
1504,test-cmd-163.jpg,3
1505,test-cbsd-206.jpg,1
1506,test-cbsd-380.jpg,1
1507,test-cbsd-325.jpg,1
1508,test-cgm-63.jpg,2
1509,test-cgm-211.jpg,2
1510,test-cmd-493.jpg,3
1511,test-cbsd-86.jpg,1
1512,test-cmd-211.jpg,3
1513,test-cbsd-314.jpg,1
1514,test-cmd-721.jpg,3
1515,test-cmd-489.jpg,3
1516,test-cbsd-102.jpg,1
1517,test-cmd-825.jpg,3
1518,test-cmd-833.jpg,3
1519,test-cbsd-110.jpg,1
1520,test-cbb-109.jpg,0
1521,test-cbb-120.jpg,0
1522,test-cbsd-277.jpg,1
1523,test-cbsd-342.jpg,1
1524,test-cbsd-366.jpg,1
1525,test-cbsd-8.jpg,1
1526,test-cgm-116.jpg,2
1527,test-cmd-348.jpg,3
1528,test-cmd-97.jpg,3
1529,test-cmd-437.jpg,3
1530,test-cmd-883.jpg,3
1531,test-cbsd-306.jpg,1
1532,test-cmd-684.jpg,3
1533,test-cbsd-414.jpg,1
1534,test-cgm-204.jpg,2
1535,test-cgm-168.jpg,2
1536,test-cmd-568.jpg,3
1537,test-cmd-301.jpg,3
1538,test-cmd-313.jpg,3
1539,test-cmd-720.jpg,3
1540,test-cmd-687.jpg,3
1541,test-cmd-147.jpg,3
1542,test-cmd-383.jpg,3
1543,test-cbsd-99.jpg,1
1544,test-cbsd-147.jpg,1
1545,test-cbsd-396.jpg,1
1546,test-cmd-189.jpg,3
1547,test-cmd-279.jpg,3
1548,test-cmd-492.jpg,3
1549,test-cbb-104.jpg,0
1550,test-cbsd-262.jpg,1
1551,test-cmd-869.jpg,3
1552,test-cmd-306.jpg,3
1553,test-cbb-136.jpg,0
1554,test-cmd-580.jpg,3
1555,test-cbsd-317.jpg,1
1556,test-cgm-181.jpg,2
1557,test-cmd-251.jpg,3
1558,test-cgm-141.jpg,2
1559,test-cbb-147.jpg,0
1560,test-cbb-106.jpg,0
1561,test-cbb-31.jpg,0
1562,test-cmd-449.jpg,3
1563,test-healthy-25.jpg,4
1564,test-cmd-655.jpg,3
1565,test-cmd-280.jpg,3
1566,test-cbsd-338.jpg,1
1567,test-cbb-82.jpg,0
1568,test-cmd-322.jpg,3
1569,test-cmd-596.jpg,3
1570,test-cmd-220.jpg,3
1571,test-cgm-96.jpg,2
1572,test-cbsd-278.jpg,1
1573,test-cmd-753.jpg,3
1574,test-cmd-330.jpg,3
1575,test-cmd-271.jpg,3
1576,test-cmd-876.jpg,3
1577,test-cmd-547.jpg,3
1578,test-cmd-651.jpg,3
1579,test-cgm-216.jpg,2
1580,test-cmd-534.jpg,3
1581,test-cbsd-120.jpg,1
1582,test-cmd-653.jpg,3
1583,test-cbb-20.jpg,0
1584,test-cmd-138.jpg,3
1585,test-cmd-638.jpg,3
1586,test-cbsd-202.jpg,1
1587,test-cbb-63.jpg,0
1588,test-cmd-616.jpg,3
1589,test-cmd-710.jpg,3
1590,test-cmd-582.jpg,3
1591,test-cbsd-127.jpg,1
1592,test-cbsd-355.jpg,1
1593,test-cbb-143.jpg,0
1594,test-cmd-357.jpg,3
1595,test-cbb-32.jpg,0
1596,test-cbsd-389.jpg,1
1597,test-cbsd-116.jpg,1
1598,test-cbsd-307.jpg,1
1599,test-cmd-813.jpg,3
1600,test-cmd-792.jpg,3
1601,test-cbb-67.jpg,0
1602,test-cmd-650.jpg,3
1603,test-cgm-155.jpg,2
1604,test-cgm-124.jpg,2
1605,test-cbsd-20.jpg,1
1606,test-cbb-145.jpg,0
1607,test-cmd-340.jpg,3
1608,test-cgm-90.jpg,2
1609,test-cmd-123.jpg,3
1610,test-healthy-4.jpg,4
1611,test-cmd-303.jpg,3
1612,test-cbsd-331.jpg,1
1613,test-cbsd-315.jpg,1
1614,test-cmd-603.jpg,3
1615,test-cbb-92.jpg,0
1616,test-cbsd-217.jpg,1
1617,test-cmd-101.jpg,3
1618,test-cgm-135.jpg,2
1619,test-cbsd-78.jpg,1
1620,test-cbsd-231.jpg,1
1621,test-cmd-282.jpg,3
1622,test-cmd-175.jpg,3
1623,test-cmd-645.jpg,3
1624,test-cbsd-463.jpg,1
1625,test-cmd-448.jpg,3
1626,test-cbsd-274.jpg,1
1627,test-cmd-646.jpg,3
1628,test-cbsd-329.jpg,1
1629,test-cmd-125.jpg,3
1630,test-cbb-153.jpg,0
1631,test-cmd-683.jpg,3
1632,test-cmd-292.jpg,3
1633,test-cmd-738.jpg,3
1634,test-cmd-579.jpg,3
1635,test-cgm-256.jpg,2
1636,test-cmd-506.jpg,3
1637,test-cgm-58.jpg,2
1638,test-cbsd-435.jpg,1
1639,test-cgm-174.jpg,2
1640,test-cmd-143.jpg,3
1641,test-cmd-139.jpg,3
1642,test-cbsd-319.jpg,1
1643,test-cgm-9.jpg,2
1644,test-cmd-278.jpg,3
1645,test-cbsd-210.jpg,1
1646,test-cmd-192.jpg,3
1647,test-cmd-213.jpg,3
1648,test-cmd-183.jpg,3
1649,test-cmd-346.jpg,3
1650,test-cgm-22.jpg,2
1651,test-cbsd-401.jpg,1
1652,test-cbsd-56.jpg,1
1653,test-cbsd-308.jpg,1
1654,test-cbb-72.jpg,0
1655,test-cbb-66.jpg,0
1656,test-healthy-74.jpg,4
1657,test-cmd-21.jpg,3
1658,test-cmd-543.jpg,3
1659,test-cgm-7.jpg,2
1660,test-cmd-283.jpg,3
1661,test-cbsd-320.jpg,1
1662,test-cmd-182.jpg,3
1663,test-cbsd-144.jpg,1
1664,test-cmd-636.jpg,3
1665,test-cbb-130.jpg,0
1666,test-cmd-623.jpg,3
1667,test-cmd-239.jpg,3
1668,test-cgm-194.jpg,2
1669,test-cmd-252.jpg,3
1670,test-cmd-229.jpg,3
1671,test-cbb-87.jpg,0
1672,test-cbsd-442.jpg,1
1673,test-cbsd-256.jpg,1
1674,test-cbsd-159.jpg,1
1675,test-cgm-86.jpg,2
1676,test-cgm-236.jpg,2
1677,test-cbsd-292.jpg,1
